identifier;title;courseCredits;Center;AcademicDepartment;isCurrentlyOffered;TeachingUniversity;Term;YearOfStudy;ClassHours;MonitoringHours;NonAttendanceHours;courseHours;typology;BacherlorsDegree;homepage;EnglishFriendly;TeachingStaff
"G268";"Sistemas Digitales";6,00;"FACULTAD DE CIENCIAS";"DPTO. INGENIERÍA INFORMÁTICA Y ELECTRÓNICA";False;"UNIVERSIDAD DE CANTABRIA";"Cuatrimestral";"1";27;15;75;117;"BÁSICA";"Grado en Ingeniería Informática";"https://web.unican.es/estudios/detalle-asignatura?c=G268&p=98";"Si";"1 - Profesor Ayudante Doctor; 1 - Profesor Contratado Doctor; 1 - Profesor Titular de Universidad;"
"G870";"Sistemas Eléctricos de Potencia";6,00;"ESCUELA TECNICA SUPERIOR DE INGENIEROS INDUSTRIALES Y DE TELECOMUNICACION";"DPTO. INGENIERIA ELECTRICA Y ENERGETICA";False;"UNIVERSIDAD DE CANTABRIA";"Cuatrimestral";"3";54;20;70;144;"OBLIGATORIA";"Grado en Ingeniería Eléctrica";"https://web.unican.es/estudios/detalle-asignatura?c=G870&p=103";"No";"1 - Catedrático de Universidad; 1 - Profesor de Sustitución; 1 - Profesor Titular de Universidad;"
"G829";"Sistemas Electrónicos de Gestión de la Información";6,00;"ESCUELA TECNICA SUPERIOR DE INGENIEROS INDUSTRIALES Y DE TELECOMUNICACION";"DPTO. TECNOLOGIA ELECTRONICA E INGENIERIA DE SISTEMAS Y AUTOMATICA";False;"UNIVERSIDAD DE CANTABRIA";"Cuatrimestral";"4";60;25;65;150;"OPTATIVA";"Grado en Ingeniería de Tecnologías de Telecomunicación";"https://web.unican.es/estudios/detalle-asignatura?c=G829&p=99";"Si";"1 - Catedrático de Universidad; 1 - Profesor Contratado Doctor;"
"G1699";"Sistemas Electrónicos Digitales";6,00;"ESCUELA TECNICA SUPERIOR DE INGENIEROS INDUSTRIALES Y DE TELECOMUNICACION";;False;;"Cuatrimestral";"4";0;0;0;0;"OPTATIVA";"Grado en Ingeniería en Tecnologías Industriales";"https://web.unican.es/estudios/detalle-asignatura?c=G1699&p=108";;
"G826";"Sistemas Electrónicos Digitales";6,00;"ESCUELA TECNICA SUPERIOR DE INGENIEROS INDUSTRIALES Y DE TELECOMUNICACION";"DPTO. TECNOLOGIA ELECTRONICA E INGENIERIA DE SISTEMAS Y AUTOMATICA";False;"UNIVERSIDAD DE CANTABRIA";"Cuatrimestral";"3";60;15;75;150;"OPTATIVA";"Grado en Ingeniería de Tecnologías de Telecomunicación";"https://web.unican.es/estudios/detalle-asignatura?c=G826&p=99";"No";"2 - Profesor Titular de Universidad;"
"G832";"Sistemas Electrónicos Multimedia";6,00;"ESCUELA TECNICA SUPERIOR DE INGENIEROS INDUSTRIALES Y DE TELECOMUNICACION";"DPTO. TECNOLOGIA ELECTRONICA E INGENIERIA DE SISTEMAS Y AUTOMATICA";False;"UNIVERSIDAD DE CANTABRIA";"Cuatrimestral";"4";60;25;65;150;"OPTATIVA";"Grado en Ingeniería de Tecnologías de Telecomunicación";"https://web.unican.es/estudios/detalle-asignatura?c=G832&p=99";"Si";"1 - Profesor Asociado; 1 - Profesor Titular de Universidad;"
"G675";"Sistemas Embebidos";6,00;"FACULTAD DE CIENCIAS";"DPTO. TECNOLOGIA ELECTRONICA E INGENIERIA DE SISTEMAS Y AUTOMATICA";False;"UNIVERSIDAD DE CANTABRIA";"Cuatrimestral";"4";60;25;65;150;"OPTATIVA";"Grado en Ingeniería Informática";"https://web.unican.es/estudios/detalle-asignatura?c=G675&p=98";"No";"1 - Catedrático de Universidad; 1 - Profesor Contratado Doctor;"
"G1976";"Sistemas Energéticos";6,00;"ESCUELA TECNICA SUPERIOR DE INGENIEROS DE CAMINOS, CANALES Y PUERTOS";"DPTO. INGENIERIA ELECTRICA Y ENERGETICA";False;"UNIVERSIDAD DE CANTABRIA";"Cuatrimestral";"3";60;15;75;150;"OBLIGATORIA";"Grado en Ingeniería Civil";"https://web.unican.es/estudios/detalle-asignatura?c=G1976&p=212";"No";"2 - Profesor Ayudante Doctor; 1 - Profesor Titular de Universidad;"
"G663";"Sistemas Informáticos";6,00;"FACULTAD DE CIENCIAS";"DPTO. INGENIERÍA INFORMÁTICA Y ELECTRÓNICA";False;"UNIVERSIDAD DE CANTABRIA";"Cuatrimestral";"3";30;15;75;120;"OBLIGATORIA";"Grado en Ingeniería Informática";"https://web.unican.es/estudios/detalle-asignatura?c=G663&p=98";"No";"1 - Profesor Asociado; 1 - Profesor Contratado Doctor; 1 - Profesor Titular de Universidad; 1 - Titulado/a Universitario;"
"G818";"Sistemas Informáticos";6,00;"ESCUELA TECNICA SUPERIOR DE INGENIEROS INDUSTRIALES Y DE TELECOMUNICACION";"DPTO. MATEMATICA APLICADA Y CIENCIAS DE LA COMPUTACION";False;"UNIVERSIDAD DE CANTABRIA";"Cuatrimestral";"2";2;22;67;92;"OBLIGATORIA";"Grado en Ingeniería de Tecnologías de Telecomunicación";"https://web.unican.es/estudios/detalle-asignatura?c=G818&p=99";"Si";"2 - Profesor Asociado; 1 - Profesor Titular de Universidad;"
"G818";"Sistemas Informáticos";6,00;"ESCUELA TECNICA SUPERIOR DE INGENIEROS INDUSTRIALES Y DE TELECOMUNICACION";"DPTO. MATEMATICA APLICADA Y CIENCIAS DE LA COMPUTACION";False;"UNIVERSIDAD DE CANTABRIA";"Cuatrimestral";"2";2;22;67;92;"OBLIGATORIA";"Grado en Ingeniería de Tecnologías de Telecomunicación";"https://web.unican.es/estudios/detalle-asignatura?c=G818&p=99";"Si";"2 - Profesor Asociado; 1 - Profesor Titular de Universidad;"
"G660";"Sistemas Operativos";6,00;"FACULTAD DE CIENCIAS";"DPTO. INGENIERÍA INFORMÁTICA Y ELECTRÓNICA";False;"UNIVERSIDAD DE CANTABRIA";"Cuatrimestral";"2";30;15;75;120;"OBLIGATORIA";"Grado en Ingeniería Informática";"https://web.unican.es/estudios/detalle-asignatura?c=G660&p=98";"No";"1 - Profesor Asociado; 1 - Profesor Titular de Universidad;"
"G660";"Sistemas Operativos";6,00;"FACULTAD DE CIENCIAS";"DPTO. INGENIERÍA INFORMÁTICA Y ELECTRÓNICA";False;"UNIVERSIDAD DE CANTABRIA";"Cuatrimestral";"2";30;15;75;120;"OBLIGATORIA";"Grado en Ingeniería Informática";"https://web.unican.es/estudios/detalle-asignatura?c=G660&p=98";"No";"1 - Profesor Asociado; 1 - Profesor Titular de Universidad;"
"G850";"Sistemas Operativos";6,00;"ESCUELA TECNICA SUPERIOR DE INGENIEROS INDUSTRIALES Y DE TELECOMUNICACION";"DPTO. INGENIERÍA INFORMÁTICA Y ELECTRÓNICA";False;"UNIVERSIDAD DE CANTABRIA";"Cuatrimestral";"3";30;15;75;120;"OPTATIVA";"Grado en Ingeniería de Tecnologías de Telecomunicación";"https://web.unican.es/estudios/detalle-asignatura?c=G850&p=99";"Si";"1 - Profesor Contratado Doctor;"
"G677";"Sistemas Operativos Avanzados";6,00;"FACULTAD DE CIENCIAS";"DPTO. INGENIERÍA INFORMÁTICA Y ELECTRÓNICA";False;"UNIVERSIDAD DE CANTABRIA";"Cuatrimestral";"4";30;15;75;120;"OPTATIVA";"Grado en Ingeniería Informática";"https://web.unican.es/estudios/detalle-asignatura?c=G677&p=98";"No";"1 - Catedrático de Universidad;"
"G750";"Sistemas y Máquinas Fluido Mecánicas";6,00;"ESCUELA TECNICA SUPERIOR DE INGENIEROS INDUSTRIALES Y DE TELECOMUNICACION";"DPTO. INGENIERIA ELECTRICA Y ENERGETICA";False;"UNIVERSIDAD DE CANTABRIA";"Cuatrimestral";"3";60;15;75;150;"OBLIGATORIA";"Grado en Ingeniería Mecánica";"https://web.unican.es/estudios/detalle-asignatura?c=G750&p=109";"No";"1 - Profesor Permanente Laboral;"
"G290";"Sociedad, Cultura y Educación";6,00;"FACULTAD DE EDUCACION";"DPTO. EDUCACION";False;"UNIVERSIDAD DE CANTABRIA";"Cuatrimestral";"1";60;15;75;150;"BÁSICA";"Grado en Magisterio en Educación Infantil";"https://web.unican.es/estudios/detalle-asignatura?c=G290&p=110";"No";"1 - Profesor de Sustitución; 2 - Profesor Titular de Universidad;"
"G303";"Sociedad, Cultura y Educación";6,00;"FACULTAD DE EDUCACION";"DPTO. EDUCACION";False;"UNIVERSIDAD DE CANTABRIA";"Cuatrimestral";"1";60;15;75;150;"BÁSICA";"Grado en Magisterio en Educación Primaria";"https://web.unican.es/estudios/detalle-asignatura?c=G303&p=111";"No";"1 - Profesor Ayudante Doctor; 1 - Profesor Titular de Universidad;"
"G490";"Sociología del Derecho";6,00;"FACULTAD DE DERECHO";;False;;"Cuatrimestral";"4";0;0;0;0;"OPTATIVA";"Grado en Derecho";"https://web.unican.es/estudios/detalle-asignatura?c=G490&p=119";;
"G236";"Sociología y Economía para Historiadores";6,00;"FACULTAD DE FILOSOFÍA Y LETRAS";"DPTO. HISTORIA MODERNA Y CONTEMPORANEA";False;"UNIVERSIDAD DE CANTABRIA";"Cuatrimestral";"4";63;0;87;150;"OPTATIVA";"Grado en Historia";"https://web.unican.es/estudios/detalle-asignatura?c=G236&p=70";"No";"1 - Profesor Ayudante Doctor; 1 - Profesor Titular de Universidad;"
"G402";"Sociología y Métodos de Investigación Social";6,00;"FACULTAD DE DERECHO";"DPTO. EDUCACION";False;"UNIVERSIDAD DE CANTABRIA";"Cuatrimestral";"1";60;15;75;150;"BÁSICA";"Grado en Relaciones Laborales";"https://web.unican.es/estudios/detalle-asignatura?c=G402&p=118";"No";"1 - Profesor de Sustitución; 1 - Profesor Titular de Universidad;"
"G775";"Sostenibilidad Ambiental Industrial";6,00;"ESCUELA TECNICA SUPERIOR DE INGENIEROS INDUSTRIALES Y DE TELECOMUNICACION";"DPTO. INGENIERIAS QUIMICA Y BIOMOLECULAR";False;"UNIVERSIDAD DE CANTABRIA";"Cuatrimestral";"3";30;8;82;120;"OBLIGATORIA";"Grado en Ingeniería Química";"https://web.unican.es/estudios/detalle-asignatura?c=G775&p=113";"Si";"1 - Profesor Contratado Doctor; 1 - Profesor Emérito; 1 - Profesor Permanente Laboral;"
"G1885";"Spanish Private Law from an International Perspective";6,00;"FACULTAD DE DERECHO";"DPTO. DERECHO PRIVADO";False;"UNIVERSIDAD DE CANTABRIA";"Cuatrimestral";"4";60;15;75;150;"OPTATIVA";"Grado en Derecho";"https://web.unican.es/estudios/detalle-asignatura?c=G1885&p=119";"No";"1 - Profesor Contratado Doctor; 1 - Profesor Titular de Universidad;"
"G1463";"Strength of Materials";6,00;"ESCUELA TECNICA SUPERIOR DE INGENIEROS DE CAMINOS, CANALES Y PUERTOS";"DPTO. INGENIERIA ESTRUCTURAL Y MECANICA";False;"UNIVERSIDAD DE CANTABRIA";"Cuatrimestral";"2";60;18;72;150;"OBLIGATORIA";"Grado en Ingeniería Civil";"https://web.unican.es/estudios/detalle-asignatura?c=G1463&p=212";"No";"1 - Profesor Asociado; 1 - Profesor Contratado Doctor;"
"G1463";"Strength of Materials";6,00;"ESCUELA TECNICA SUPERIOR DE INGENIEROS DE CAMINOS, CANALES Y PUERTOS";"DPTO. INGENIERIA ESTRUCTURAL Y MECANICA";False;"UNIVERSIDAD DE CANTABRIA";"Cuatrimestral";"2";60;18;72;150;"OBLIGATORIA";"Grado en Ingeniería Civil";"https://web.unican.es/estudios/detalle-asignatura?c=G1463&p=212";"No";"1 - Profesor Asociado; 1 - Profesor Contratado Doctor;"
"G1450";"Structural Analysis";6,00;"ESCUELA TECNICA SUPERIOR DE INGENIEROS DE CAMINOS, CANALES Y PUERTOS";"DPTO. INGENIERIA ESTRUCTURAL Y MECANICA";False;"UNIVERSIDAD DE CANTABRIA";"Cuatrimestral";"2";50;18;72;140;"OBLIGATORIA";"Grado en Ingeniería Civil";"https://web.unican.es/estudios/detalle-asignatura?c=G1450&p=212";"No";"1 - Profesor Asociado; 1 - Profesor Contratado Doctor;"
"G1450";"Structural Analysis";6,00;"ESCUELA TECNICA SUPERIOR DE INGENIEROS DE CAMINOS, CANALES Y PUERTOS";"DPTO. INGENIERIA ESTRUCTURAL Y MECANICA";False;"UNIVERSIDAD DE CANTABRIA";"Cuatrimestral";"2";50;18;72;140;"OBLIGATORIA";"Grado en Ingeniería Civil";"https://web.unican.es/estudios/detalle-asignatura?c=G1450&p=212";"No";"1 - Profesor Asociado; 1 - Profesor Contratado Doctor;"
"G1828";"System and Network Security and Assurance";6,00;"FACULTAD DE CIENCIAS";"DPTO. INGENIERÍA INFORMÁTICA Y ELECTRÓNICA";False;"UNIVERSIDAD DE CANTABRIA";"Cuatrimestral";"4";30;15;75;120;"OPTATIVA";"Grado en Ingeniería Informática";"https://web.unican.es/estudios/detalle-asignatura?c=G1828&p=98";"No";"1 - Profesor Permanente Laboral;"
"G102";"Taller de Modelización";6,00;"FACULTAD DE CIENCIAS";"DPTO. MATEMATICAS, ESTADISTICA Y COMPUTACION";False;"UNIVERSIDAD DE CANTABRIA";"Cuatrimestral";"3";45;25;65;135;"OBLIGATORIA";"Grado en Matemáticas";"https://web.unican.es/estudios/detalle-asignatura?c=G102&p=68";"No";"1 - Catedrático de Universidad; 1 - Profesor Ayudante Doctor; 1 - Profesor Titular de Universidad;"
"G196";"Taller de Ordenación del Territorio";6,00;"FACULTAD DE FILOSOFÍA Y LETRAS";"DPTO. GEOGRAFIA, URBANISMO Y ORDENACION DEL TERRITORIO";False;"UNIVERSIDAD DE CANTABRIA";"Cuatrimestral";"4";60;7;82;150;"OPTATIVA";"Grado en Geografía y Ordenación del Territorio";"https://web.unican.es/estudios/detalle-asignatura?c=G196&p=69";"No";"1 - Profesor Permanente Laboral; 1 - Profesor Titular de Universidad;"
"G189";"Taller de Proyectos SIG";6,00;"FACULTAD DE FILOSOFÍA Y LETRAS";"DPTO. GEOGRAFIA, URBANISMO Y ORDENACION DEL TERRITORIO";False;"UNIVERSIDAD DE CANTABRIA";"Cuatrimestral";"4";24;7;82;114;"OPTATIVA";"Grado en Geografía y Ordenación del Territorio";"https://web.unican.es/estudios/detalle-asignatura?c=G189&p=69";"Si";"2 - Profesor Ayudante Doctor;"
"G1716";"Técnicas Complementarias Aplicadas en Fisioterapia del Aparato Locomotor";6,00;"ESCUELA UNIVERSITARIA DE FISIOTERAPIA 'GIMBERNAT CANTABRIA'";;False;;"Cuatrimestral";"4";0;0;0;0;"OPTATIVA";"Grado en Fisioterapia";"https://web.unican.es/estudios/detalle-asignatura?c=G1716&p=78";;
"G1712";"Técnicas Complementarias Aplicadas en Fisioterapia del Deporte";6,00;"ESCUELA UNIVERSITARIA DE FISIOTERAPIA 'GIMBERNAT CANTABRIA'";;False;;"Cuatrimestral";"4";0;0;0;0;"OPTATIVA";"Grado en Fisioterapia";"https://web.unican.es/estudios/detalle-asignatura?c=G1712&p=78";;
"G964";"Técnicas de Comercio Exterior";6,00;"FACULTAD DE CIENCIAS ECONOMICAS Y EMPRESARIALES";"DPTO. ECONOMIA";False;"UNIVERSIDAD DE CANTABRIA";"Cuatrimestral";"4";50;6;84;140;"OPTATIVA";"Grado en Economía";"https://web.unican.es/estudios/detalle-asignatura?c=G964&p=117";"Si";"1 - Catedrático de Universidad; 1 - Profesor Ayudante Doctor; 1 - Profesor de Sustitución;"
"G1955";"Técnicas de Expresión Gráfica";6,00;"ESCUELA TECNICA SUPERIOR DE INGENIEROS DE CAMINOS, CANALES Y PUERTOS";"DPTO. INGENIERIA GEOGRAFICA Y TECNICAS DE EXPRESION GRAFICA";False;"UNIVERSIDAD DE CANTABRIA";"Cuatrimestral";"1";15;23;67;105;"BÁSICA";"Grado en Ingeniería Civil";"https://web.unican.es/estudios/detalle-asignatura?c=G1955&p=212";"No";"1 - Catedrático de Universidad; 2 - Profesor Ayudante Doctor;"
"G798";"Técnicas de Gestión Ambiental";6,00;"ESCUELA TECNICA SUPERIOR DE INGENIEROS INDUSTRIALES Y DE TELECOMUNICACION";"DPTO. DE QUIMICA E INGENIERIA DE PROCESOS Y RECURSOS.";False;"UNIVERSIDAD DE CANTABRIA";"Cuatrimestral";"4";40;22;68;130;"OPTATIVA";"Grado en Ingeniería Química";"https://web.unican.es/estudios/detalle-asignatura?c=G798&p=113";"No";"1 - Catedrático de Universidad; 1 - Profesor Ayudante Doctor; 1 - Profesor Permanente Laboral;"
"G278";"Técnicas de Representación Gráfica";6,00;"ESCUELA TECNICA SUPERIOR DE INGENIEROS INDUSTRIALES Y DE TELECOMUNICACION";"DPTO. INGENIERIA GEOGRAFICA Y TECNICAS DE EXPRESION GRAFICA";False;"UNIVERSIDAD DE CANTABRIA";"Cuatrimestral";"1";30;22;67;120;"BÁSICA";"Grado en Ingeniería en Electrónica Industrial y Automática";"https://web.unican.es/estudios/detalle-asignatura?c=G278&p=107";"No";"4 - Profesor Asociado; 1 - Profesor de Sustitución;"
"G378";"Técnicas de Representación Gráfica";6,00;"ESCUELA POLITECNICA DE INGENIERIA DE MINAS Y ENERGIA";"DPTO. INGENIERIA GEOGRAFICA Y TECNICAS DE EXPRESION GRAFICA";False;"UNIVERSIDAD DE CANTABRIA";"Cuatrimestral";"1";30;3;87;120;"BÁSICA";"Grado en Ingeniería de los Recursos Energéticos";"https://web.unican.es/estudios/detalle-asignatura?c=G378&p=101";"No";"1 - Profesor Ayudante Doctor; 1 - Profesor Titular  Escuela Universitaria;"
"G388";"Técnicas de Representación Gráfica";6,00;"ESCUELA POLITECNICA DE INGENIERIA DE MINAS Y ENERGIA";"DPTO. INGENIERIA GEOGRAFICA Y TECNICAS DE EXPRESION GRAFICA";False;"UNIVERSIDAD DE CANTABRIA";"Cuatrimestral";"1";30;3;87;120;"BÁSICA";"Grado en Ingeniería de los Recursos Mineros";"https://web.unican.es/estudios/detalle-asignatura?c=G388&p=102";"No";"1 - Profesor Ayudante Doctor; 1 - Profesor Titular  Escuela Universitaria;"
"G410";"Técnicas de Representación Gráfica";6,00;"ESCUELA TECNICA SUPERIOR DE INGENIEROS INDUSTRIALES Y DE TELECOMUNICACION";"DPTO. INGENIERIA GEOGRAFICA Y TECNICAS DE EXPRESION GRAFICA";False;"UNIVERSIDAD DE CANTABRIA";"Cuatrimestral";"1";30;22;67;120;"BÁSICA";"Grado en Ingeniería Eléctrica";"https://web.unican.es/estudios/detalle-asignatura?c=G410&p=103";"No";"4 - Profesor Asociado;"
"G420";"Técnicas de Representación Gráfica";6,00;"ESCUELA TECNICA SUPERIOR DE INGENIEROS INDUSTRIALES Y DE TELECOMUNICACION";"DPTO. INGENIERIA GEOGRAFICA Y TECNICAS DE EXPRESION GRAFICA";False;"UNIVERSIDAD DE CANTABRIA";"Cuatrimestral";"1";30;22;67;120;"BÁSICA";"Grado en Ingeniería en Tecnologías Industriales";"https://web.unican.es/estudios/detalle-asignatura?c=G420&p=108";"No";"1 - Profesor Asociado; 1 - Profesor de Sustitución; 2 - Profesor Titular de Universidad;"
"G428";"Técnicas de Representación Gráfica";6,00;"ESCUELA TECNICA SUPERIOR DE INGENIEROS INDUSTRIALES Y DE TELECOMUNICACION";"DPTO. INGENIERIA GEOGRAFICA Y TECNICAS DE EXPRESION GRAFICA";False;"UNIVERSIDAD DE CANTABRIA";"Cuatrimestral";"1";30;22;67;120;"BÁSICA";"Grado en Ingeniería Mecánica";"https://web.unican.es/estudios/detalle-asignatura?c=G428&p=109";"No";"1 - Profesor Ayudante Doctor; 1 - Profesor Titular de Universidad;"
"G1681";"Técnicas Experimentales Avanzadas";6,00;"FACULTAD DE CIENCIAS";;False;;"Cuatrimestral";"4";0;0;0;0;"OPTATIVA";"Grado en Física";"https://web.unican.es/estudios/detalle-asignatura?c=G1681&p=67";;
"G759";"Técnicas Experimentales en Ingeniería Mecánica";6,00;"ESCUELA TECNICA SUPERIOR DE INGENIEROS INDUSTRIALES Y DE TELECOMUNICACION";"DPTO. INGENIERIA ESTRUCTURAL Y MECANICA";False;"UNIVERSIDAD DE CANTABRIA";"Cuatrimestral";"4";50;5;85;140;"OPTATIVA";"Grado en Ingeniería Mecánica";"https://web.unican.es/estudios/detalle-asignatura?c=G759&p=109";"Si";"1 - Catedrático de Universidad; 2 - Profesor Asociado;"
"G791";"Técnicas Instrumentales Analíticas";6,00;"ESCUELA TECNICA SUPERIOR DE INGENIEROS INDUSTRIALES Y DE TELECOMUNICACION";"DPTO. DE QUIMICA E INGENIERIA DE PROCESOS Y RECURSOS.";False;"UNIVERSIDAD DE CANTABRIA";"Cuatrimestral";"4";60;20;70;150;"OPTATIVA";"Grado en Ingeniería Química";"https://web.unican.es/estudios/detalle-asignatura?c=G791&p=113";"Si";"1 - Catedrático de Universidad; 1 - Profesor Ayudante Doctor; 1 - Profesor Titular de Universidad; 1 - Titulado/a Universitario;"
"G175";"Técnicas y Reconocimiento de Campo";6,00;"FACULTAD DE FILOSOFÍA Y LETRAS";"DPTO. GEOGRAFIA, URBANISMO Y ORDENACION DEL TERRITORIO";False;"UNIVERSIDAD DE CANTABRIA";"Cuatrimestral";"2";60;7;82;150;"OBLIGATORIA";"Grado en Geografía y Ordenación del Territorio";"https://web.unican.es/estudios/detalle-asignatura?c=G175&p=69";"No";"1 - Profesor Permanente Laboral; 2 - Profesor Titular de Universidad;"
"G175";"Técnicas y Reconocimiento de Campo";6,00;"FACULTAD DE FILOSOFÍA Y LETRAS";"DPTO. GEOGRAFIA, URBANISMO Y ORDENACION DEL TERRITORIO";False;"UNIVERSIDAD DE CANTABRIA";"Cuatrimestral";"2";60;7;82;150;"OBLIGATORIA";"Grado en Geografía y Ordenación del Territorio";"https://web.unican.es/estudios/detalle-asignatura?c=G175&p=69";"No";"1 - Profesor Permanente Laboral; 2 - Profesor Titular de Universidad;"
"G828";"Tecnología de Alta Frecuencia";6,00;"ESCUELA TECNICA SUPERIOR DE INGENIEROS INDUSTRIALES Y DE TELECOMUNICACION";"DPTO. INGENIERIA DE COMUNICACIONES";False;"UNIVERSIDAD DE CANTABRIA";"Cuatrimestral";"3";60;15;75;150;"OPTATIVA";"Grado en Ingeniería de Tecnologías de Telecomunicación";"https://web.unican.es/estudios/detalle-asignatura?c=G828&p=99";"Si";"3 - Profesor Titular de Universidad;"
"G801";"Tecnología de los Alimentos";6,00;"ESCUELA TECNICA SUPERIOR DE INGENIEROS INDUSTRIALES Y DE TELECOMUNICACION";"DPTO. INGENIERIAS QUIMICA Y BIOMOLECULAR";False;"UNIVERSIDAD DE CANTABRIA";"Cuatrimestral";"4";60;23;67;150;"OPTATIVA";"Grado en Ingeniería Química";"https://web.unican.es/estudios/detalle-asignatura?c=G801&p=113";"Si";"1 - Profesor Titular de Universidad;"
"G601";"Tecnología de los Combustibles";6,00;"ESCUELA POLITECNICA DE INGENIERIA DE MINAS Y ENERGIA";"DPTO. TRANSPORTES Y TECNOLOGIA DE PROYECTOS Y PROCESOS";False;"UNIVERSIDAD DE CANTABRIA";"Cuatrimestral";"3";60;4;86;150;"OBLIGATORIA";"Grado en Ingeniería de los Recursos Energéticos";"https://web.unican.es/estudios/detalle-asignatura?c=G601&p=101";"Si";"1 - Profesor Ayudante Doctor;"
"G600";"Tecnología de los Explosivos";6,00;"ESCUELA POLITECNICA DE INGENIERIA DE MINAS Y ENERGIA";"DPTO. TRANSPORTES Y TECNOLOGIA DE PROYECTOS Y PROCESOS";False;"UNIVERSIDAD DE CANTABRIA";"Cuatrimestral";"2";60;4;86;150;"OBLIGATORIA";"Grado en Ingeniería de los Recursos Energéticos";"https://web.unican.es/estudios/detalle-asignatura?c=G600&p=101";"Si";"1 - Profesor Contratado Doctor;"
"G600";"Tecnología de los Explosivos";6,00;"ESCUELA POLITECNICA DE INGENIERIA DE MINAS Y ENERGIA";"DPTO. TRANSPORTES Y TECNOLOGIA DE PROYECTOS Y PROCESOS";False;"UNIVERSIDAD DE CANTABRIA";"Cuatrimestral";"2";60;4;86;150;"OBLIGATORIA";"Grado en Ingeniería de los Recursos Energéticos";"https://web.unican.es/estudios/detalle-asignatura?c=G600&p=101";"Si";"1 - Profesor Contratado Doctor;"
"G1694";"Tecnología del Medio Ambiente en Minería";6,00;"ESCUELA POLITECNICA DE INGENIERIA DE MINAS Y ENERGIA";;False;;"Cuatrimestral";"4";0;0;0;0;"OBLIGATORIA";"Grado en Ingeniería de los Recursos Mineros";"https://web.unican.es/estudios/detalle-asignatura?c=G1694&p=102";;
"G725";"Tecnología Eléctrica";6,00;"ESCUELA TECNICA SUPERIOR DE INGENIEROS INDUSTRIALES Y DE TELECOMUNICACION";"DPTO. INGENIERIA ELECTRICA Y ENERGETICA";False;"UNIVERSIDAD DE CANTABRIA";"Cuatrimestral";"4";46;20;70;136;"OPTATIVA";"Grado en Ingeniería en Tecnologías Industriales";"https://web.unican.es/estudios/detalle-asignatura?c=G725&p=108";"No";"2 - Profesor Ayudante Doctor; 1 - Profesor Titular  Escuela Universitaria; 1 - Profesor Titular de Universidad;"
"G726";"Tecnología Energética";6,00;"ESCUELA TECNICA SUPERIOR DE INGENIEROS INDUSTRIALES Y DE TELECOMUNICACION";"DPTO. INGENIERIA ELECTRICA Y ENERGETICA";False;"UNIVERSIDAD DE CANTABRIA";"Cuatrimestral";"4";60;15;75;150;"OPTATIVA";"Grado en Ingeniería en Tecnologías Industriales";"https://web.unican.es/estudios/detalle-asignatura?c=G726&p=108";"No";"2 - Profesor Permanente Laboral;"
"G637";"Tecnología Mineralúrgica";6,00;"ESCUELA POLITECNICA DE INGENIERIA DE MINAS Y ENERGIA";"DPTO. TRANSPORTES Y TECNOLOGIA DE PROYECTOS Y PROCESOS";False;"UNIVERSIDAD DE CANTABRIA";"Cuatrimestral";"4";60;4;86;150;"OBLIGATORIA";"Grado en Ingeniería de los Recursos Mineros";"https://web.unican.es/estudios/detalle-asignatura?c=G637&p=102";"Si";"1 - Profesor Asociado; 1 - Profesor Ayudante Doctor;"
"G1629";"Tecnologías Avanzadas de Separación";6,00;"ESCUELA TECNICA SUPERIOR DE INGENIEROS INDUSTRIALES Y DE TELECOMUNICACION";"DPTO. INGENIERIAS QUIMICA Y BIOMOLECULAR";False;"UNIVERSIDAD DE CANTABRIA";"Cuatrimestral";"4";60;25;65;150;"OPTATIVA";"Grado en Ingeniería Química";"https://web.unican.es/estudios/detalle-asignatura?c=G1629&p=113";"No";"1 - Profesor Asociado;"
